1	100	5/5/2020	NEG
1	100	5/5/2020	NEG
1	100	10/6/2020	NEG
1	100	29/6/2020	NEG
1	100	3/7/2020	NEG
1	100	3/8/2020	NEG
1	100	4/8/2020	NEG
1	100	11/8/2020	NEG
1	100	19/8/2020	NEG
1	100	6/10/2020	NEG
1	100	12/10/2020	NEG
1	100	13/10/2020	NEG
3	100	15/10/2020	NEG
1	100	19/10/2020	NEG
1	100	21/10/2020	NEG
1	100	29/10/2020	NEG
1	100	30/10/2020	NEG
1	100	2/11/2020	NEG
1	100	3/11/2020	NEG
1	100	4/11/2020	NEG
1	100	6/11/2020	NEG
2	100	9/11/2020	NEG
2	100	10/11/2020	NEG
1	100	16/11/2020	NEG
1	100	24/11/2020	NEG
1	100	25/11/2020	NEG
1	100	2/12/2020	NEG
1	100	7/12/2020	NEG
1	100	8/12/2020	NEG
1	100	11/12/2020	NEG
1	100	23/12/2020	NEG
1	100	28/12/2020	NEG
