11	01/09/2020	NEG
9	02/09/2020	NEG
10	03/09/2020	NEG
21	04/09/2020	NEG
24	07/09/2020	NEG
13	08/09/2020	NEG
34	09/09/2020	NEG
37	10/09/2020	NEG
56	11/09/2020	NEG
4	14/09/2020	NEG
57	15/09/2020	NEG
35	16/09/2020	NEG
59	17/09/2020	NEG
29	18/09/2020	NEG
34	21/09/2020	NEG
16	22/09/2020	NEG
24	23/09/2020	NEG
33	24/09/2020	NEG
36	25/09/2020	NEG
41	29/09/2020	NEG
33	30/09/2020	NEG
38	01/10/2020	NEG
50	02/10/2020	NEG
36	05/10/2020	NEG
41	06/10/2020	NEG
30	07/10/2020	NEG
42	08/10/2020	NEG
66	09/10/2020	NEG
48	12/10/2020	NEG
52	13/10/2020	NEG
65	14/10/2020	NEG
32	15/10/2020	NEG
79	16/10/2020	NEG
1	18/10/2020	NEG
73	19/10/2020	NEG
66	20/10/2020	NEG
60	21/10/2020	NEG
81	22/10/2020	NEG
39	23/10/2020	NEG
62	26/10/2020	NEG
76	27/10/2020	NEG
24	28/10/2020	NEG
67	29/10/2020	NEG
91	30/10/2020	NEG
79	02/11/2020	NEG
90	03/11/2020	NEG
74	04/11/2020	NEG
72	05/11/2020	NEG
75	06/11/2020	NEG
63	09/11/2020	NEG
54	10/11/2020	NEG
52	11/11/2020	NEG
57	12/11/2020	NEG
41	13/11/2020	NEG
60	16/11/2020	NEG
54	18/11/2020	NEG
31	19/11/2020	NEG
34	20/11/2020	NEG
40	23/11/2020	NEG
41	24/11/2020	NEG
24	25/11/2020	NEG
32	26/11/2020	NEG
36	27/11/2020	NEG
41	30/11/2020	NEG
20	01/12/2020	NEG
26	02/12/2020	NEG
18	03/12/2020	NEG
21	04/12/2020	NEG
36	07/12/2020	NEG
42	08/12/2020	NEG
28	09/12/2020	NEG
20	10/12/2020	NEG
33	11/12/2020	NEG
41	14/12/2020	NEG
39	15/12/2020	NEG
27	16/12/2020	NEG
37	17/12/2020	NEG
40	18/12/2020	NEG
67	21/12/2020	NEG
45	22/12/2020	NEG
20	23/12/2020	NEG
50	28/12/2020	NEG
50	29/12/2020	NEG
1	30/12/2020	NEG
