1	60	22/4/2020	POZ
3	60	24/4/2020	NEG
4	60	27/4/2020	NEG
2	60	28/4/2020	NEG
6	60	4/5/2020	NEG
3	60	5/5/2020	NEG
1	60	5/5/2020	POZ
1	60	6/5/2020	NEG
2	60	7/5/2020	NEG
4	60	11/5/2020	NEG
5	60	12/5/2020	NEG
2	60	13/5/2020	NEG
2	60	15/5/2020	NEG
3	60	18/5/2020	NEG
1	60	19/5/2020	NEG
1	60	20/5/2020	NEG
7	60	25/5/2020	NEG
1	60	25/5/2020	POZ
1	60	27/5/2020	NEG
1	60	27/5/2020	POZ
2	60	28/5/2020	NEG
8	60	29/5/2020	NEG
6	60	4/5/2020	NEG
3	60	5/5/2020	NEG
1	60	5/5/2020	POZ
1	60	6/5/2020	NEG
2	60	7/5/2020	NEG
4	60	11/5/2020	NEG
5	60	12/5/2020	NEG
2	60	13/5/2020	NEG
2	60	15/5/2020	NEG
3	60	18/5/2020	NEG
1	60	19/5/2020	NEG
1	60	20/5/2020	NEG
7	60	25/5/2020	NEG
1	60	25/5/2020	POZ
1	60	27/5/2020	NEG
1	60	27/5/2020	POZ
2	60	28/5/2020	NEG
8	60	29/5/2020	NEG
2	60	1/6/2020	NEG
3	60	3/6/2020	NEG
6	60	4/6/2020	NEG
5	60	5/6/2020	NEG
2	60	8/6/2020	NEG
2	60	9/6/2020	NEG
3	60	10/6/2020	NEG
2	60	11/6/2020	NEG
3	60	12/6/2020	NEG
2	60	15/6/2020	NEG
1	60	15/6/2020	POZ
1	60	16/6/2020	NEG
1	60	17/6/2020	POZ
1	60	19/6/2020	NEG
4	60	22/6/2020	NEG
3	60	24/6/2020	NEG
2	60	29/6/2020	NEG
1	60	2/7/2020	NEG
1	60	3/7/2020	NEG
1	60	10/7/2020	NEG
1	60	15/7/2020	NEG
1	60	17/7/2020	NEG
3	60	23/7/2020	NEG
2	60	24/7/2020	NEG
7	60	27/7/2020	NEG
2	60	28/7/2020	NEG
2	60	29/7/2020	NEG
8	60	31/7/2020	NEG
9	60	3/8/2020	NEG
6	60	5/8/2020	NEG
2	60	6/8/2020	NEG
1	60	6/8/2020	POZ
11	60	7/8/2020	NEG
5	60	10/8/2020	NEG
2	60	11/8/2020	NEG
2	60	13/8/2020	NEG
8	60	14/8/2020	NEG
3	60	17/8/2020	NEG
2	60	18/8/2020	NEG
4	60	19/8/2020	NEG
1	60	20/8/2020	NEG
1	60	20/8/2020	POZ
8	60	21/8/2020	NEG
1	60	24/8/2020	NEG
1	60	24/8/2020	POZ
5	60	26/8/2020	NEG
1	60	26/8/2020	POZ
2	60	27/8/2020	NEG
6	60	28/8/2020	NEG
1	60	28/8/2020	POZ
6	60	31/8/2020	NEG
1	60	1/9/2020	NEG
2	60	2/9/2020	NEG
3	60	3/9/2020	NEG
6	60	4/9/2020	NEG
1	60	4/9/2020	POZ
10	60	7/9/2020	NEG
2	60	7/9/2020	POZ
8	60	8/9/2020	NEG
11	60	9/9/2020	NEG
2	60	10/9/2020	NEG
1	60	10/9/2020	POZ
8	60	11/9/2020	NEG
4	60	11/9/2020	POZ
1	60	14/9/2020	NEG
1	60	14/9/2020	POZ
9	60	15/9/2020	NEG
1	60	15/9/2020	POZ
6	60	16/9/2020	NEG
1	60	16/9/2020	POZ
12	60	17/9/2020	NEG
8	60	18/9/2020	NEG
2	60	18/9/2020	POZ
10	60	21/9/2020	NEG
2	60	21/9/2020	POZ
2	60	22/9/2020	NEG
2	60	22/9/2020	POZ
5	60	23/9/2020	NEG
1	60	23/9/2020	POZ
10	60	24/9/2020	NEG
5	60	24/9/2020	POZ
8	60	25/9/2020	NEG
2	60	25/9/2020	POZ
13	60	29/9/2020	NEG
9	60	29/9/2020	POZ
20	60	30/9/2020	NEG
10	60	30/9/2020	POZ
